Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.42.0.105-99.80.98.228-38056-443-6,99.80.98.228,443,10.42.0.105,38056,6,10/03/2025 20:29,54,1,1,0,24,0,0,0,0,24,24,24,0,444444.4444,37037.03704,54,0,54,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,18518.51852,18518.51852,0,24,16,13.85640646,192,0,0,0,1,1,0,0,0,1,24,0,24,0,0,0,0,0,0,1,0,1,24,-1,486,0,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-54.155.61.225-49898-443-6,54.155.61.225,443,10.42.0.105,49898,6,10/03/2025 20:29,8192639,1,1,31,31,31,31,31,0,31,31,31,0,7.567769067,0.244121583,8192639,0,8192639,8192639,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.122060791,0.122060791,31,31,31,0,0,1,0,0,1,1,0,0,0,1,46.5,31,31,0,0,0,0,0,0,1,31,1,31,-1,179,1,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-38080-443-6,10.42.0.105,38080,99.80.98.228,443,6,10/03/2025 20:29,3205838,9,8,623,3076,309,0,69.22222222,121.9382813,1348,0,384.5,533.7888828,1153.832477,5.302825657,200364.875,741408.043,2980025,12,3154456,394307,1045144.762,2980025,540,177251,25321.57143,23978.21079,53148,12,0,0,0,0,288,272,2.807378289,2.495447368,0,1348,205.5,389.5071169,151715.7941,0,1,0,0,0,0,0,0,0,217.5882353,69.22222222,384.5,0,0,0,0,0,0,9,623,8,3076,-1,486,3,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-38080-443-6,99.80.98.228,443,10.42.0.105,38080,6,10/03/2025 20:30,43,1,1,0,24,0,0,0,0,24,24,24,0,558139.5349,46511.62791,43,0,43,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,23255.81395,23255.81395,0,24,16,13.85640646,192,0,0,0,1,1,0,0,0,1,24,0,24,0,0,0,0,0,0,1,0,1,24,-1,486,0,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-38094-443-6,10.42.0.105,38094,99.80.98.228,443,6,10/03/2025 20:29,3222342,9,8,623,3075,309,0,69.22222222,121.9382813,1348,0,384.375,533.6175563,1147.612513,5.27566596,201396.375,741606.6976,2981741,49,3178172,397271.5,1044730.763,2981741,640,190936,27276.57143,25538.36797,62848,49,0,0,0,0,288,272,2.792999626,2.482666334,0,1348,205.4444444,389.3834073,151619.4379,0,1,0,0,0,0,0,0,0,217.5294118,69.22222222,384.375,0,0,0,0,0,0,9,623,8,3075,-1,486,3,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-38094-443-6,99.80.98.228,443,10.42.0.105,38094,6,10/03/2025 20:30,37,1,1,0,24,0,0,0,0,24,24,24,0,648648.6486,54054.05405,37,0,37,37,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,27027.02703,27027.02703,0,24,16,13.85640646,192,0,0,0,1,1,0,0,0,1,24,0,24,0,0,0,0,0,0,1,0,1,24,-1,486,0,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-54.217.100.167-47796-443-6,10.42.0.105,47796,54.217.100.167,443,6,10/03/2025 20:28,83964306,14,16,4448,6600,761,0,317.7142857,368.5289736,1348,0,412.5,552.658665,131.5797215,0.357294682,2895320.897,1.13E+07,5.96E+07,16,2.43E+07,1870710.231,4207063.96,1.14E+07,31,8.40E+07,5597620.4,1.55E+07,5.96E+07,16,0,0,0,0,448,552,0.166737518,0.190557164,0,1348,356.3870968,467.0966836,218179.3118,0,1,0,0,0,0,0,0,1,368.2666667,317.7142857,412.5,0,0,0,0,0,0,14,4448,16,6600,-1,2048,7,0,560945.3333,94591.27201,663556,477224,2.74E+07,2.79E+07,5.96E+07,1.12E+07,No Label
10.42.0.105-54.217.100.167-47796-443-6,54.217.100.167,443,10.42.0.105,47796,6,10/03/2025 20:30,61,1,1,0,31,0,0,0,0,31,31,31,0,508196.7213,32786.88525,61,0,61,61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,16393.44262,16393.44262,0,31,20.66666667,17.89785834,320.3333333,0,0,0,1,1,0,0,0,1,31,0,31,0,0,0,0,0,0,1,0,1,31,-1,2048,0,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-54.217.100.167-47796-443-6,54.217.100.167,443,10.42.0.105,47796,6,10/03/2025 20:30,66,1,1,0,31,0,0,0,0,31,31,31,0,469696.9697,30303.0303,66,0,66,66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,15151.51515,15151.51515,0,31,20.66666667,17.89785834,320.3333333,0,0,0,1,1,0,0,0,1,31,0,31,0,0,0,0,0,0,1,0,1,31,-1,2048,0,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-54.155.61.225-43356-443-6,54.155.61.225,443,10.42.0.105,43356,6,10/03/2025 20:29,16128666,1,1,31,31,31,31,31,0,31,31,31,0,3.844087292,0.124002816,1.61E+07,0,1.61E+07,1.61E+07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,0.062001408,0.062001408,31,31,31,0,0,1,0,0,1,1,0,0,0,1,46.5,31,31,0,0,0,0,0,0,1,31,1,31,-1,249,1,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-32990-443-6,10.42.0.105,32990,99.80.98.228,443,6,10/03/2025 20:30,3281364,9,9,623,4424,309,0,69.22222222,121.9382813,1348,0,491.5555556,593.6853357,1538.079896,5.485523703,193021.4118,711478.6579,2952967,9,3236453,404556.625,1030371.905,2952967,1214,275947,34493.375,26530.96499,76288,9,0,0,0,0,300,304,2.742761851,2.742761851,0,1348,265.6315789,460.4209681,211987.4678,0,1,0,0,0,0,0,0,1,280.3888889,69.22222222,491.5555556,0,0,0,0,0,0,9,623,9,4424,-1,486,3,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-32990-443-6,99.80.98.228,443,10.42.0.105,32990,6,10/03/2025 20:30,15,1,1,0,24,0,0,0,0,24,24,24,0,1600000,133333.3333,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,66666.66667,66666.66667,0,24,16,13.85640646,192,0,0,0,1,1,0,0,0,1,24,0,24,0,0,0,0,0,0,1,0,1,24,-1,486,0,0,0,0,0,0,0,0,0,0,No Label
10.42.0.21-54.163.128.109-56054-443-6,10.42.0.21,56054,54.163.128.109,443,6,10/03/2025 20:30,1021532,13,10,789,6836,521,0,60.69230769,147.0812613,1360,0,683.6,681.6147821,7464.279142,22.51520266,46433.27273,61450.26714,241986,34,922391,76865.91667,82053.00676,241986,172,956205,106245,146298.5842,454565,34,0,0,0,0,260,208,12.72598411,9.789218546,0,1360,317.7083333,541.312132,293018.8243,0,1,0,0,0,0,0,0,0,331.5217391,60.69230769,683.6,0,0,0,0,0,0,13,789,10,6836,-1,65535,3,0,0,0,0,0,0,0,0,0,No Label
10.42.0.21-54.163.128.109-56054-443-6,54.163.128.109,443,10.42.0.21,56054,6,10/03/2025 20:30,45,1,1,0,0,0,0,0,0,0,0,0,0,0,44444.44444,45,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,22222.22222,22222.22222,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,65535,0,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-32996-443-6,10.42.0.105,32996,99.80.98.228,443,6,10/03/2025 20:30,3199747,9,8,624,3076,310,0,69.33333333,122.184287,1348,0,384.5,533.7888828,1156.341423,5.312920053,199984.1875,739876.8035,2973683,30,3158434,394804.25,1042586.633,2973683,557,167324,23903.42857,21129.25286,44330,30,0,0,0,0,288,272,2.812722381,2.500197672,0,1348,205.5555556,389.5228185,151728.0261,0,1,0,0,0,0,0,0,0,217.6470588,69.33333333,384.5,0,0,0,0,0,0,9,624,8,3076,-1,486,3,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-32996-443-6,99.80.98.228,443,10.42.0.105,32996,6,10/03/2025 20:30,27,1,1,0,24,0,0,0,0,24,24,24,0,888888.8889,74074.07407,27,0,27,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,37037.03704,37037.03704,0,24,16,13.85640646,192,0,0,0,1,1,0,0,0,1,24,0,24,0,0,0,0,0,0,1,0,1,24,-1,486,0,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-54.155.61.225-49898-443-6,54.155.61.225,443,10.42.0.105,49898,6,10/03/2025 20:30,4593,0,2,0,62,0,0,0,0,31,31,31,0,13498.80253,435.4452428,4593,0,4593,4593,0,0,0,0,0,4593,4593,0,4593,4593,0,1,0,0,0,76,0,435.4452428,31,31,31,0,0,1,0,0,1,1,0,0,0,0,46.5,0,31,0,0,0,0,0,0,0,0,2,62,-1,67,0,0,0,0,0,0,0,0,0,0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,10/03/2025 20:28,118326155,25,1,0,0,0,0,0,0,0,0,0,0,0,0.219731639,4733046.2,7215759.092,2.46E+07,75,1.08E+08,4482760.458,7259256.553,2.46E+07,75,0,0,0,0,0,0,0,0,0,0,0,0.211280422,0.008451217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,0,-1,-1,0,0,6651824.25,3356417.447,9525734,2047953,1.53E+07,8204368.628,2.46E+07,5959831,No Label
10.42.0.105-99.80.98.228-36552-443-6,10.42.0.105,36552,99.80.98.228,443,6,10/03/2025 20:30,3207858,10,10,582,5097,268,0,58.2,107.7794043,1348,0,509.7,612.2681058,1770.340208,6.23468994,168834.6316,677279.9108,2964809,9,3172044,352449.3333,979974.5693,2964809,233,188951,20994.55556,21078.409,50659,9,0,0,0,0,320,336,3.11734497,3.11734497,0,1348,270.4285714,478.2492626,228722.3571,0,1,0,0,0,0,0,0,1,283.95,58.2,509.7,0,0,0,0,0,0,10,582,10,5097,-1,486,3,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-36552-443-6,99.80.98.228,443,10.42.0.105,36552,6,10/03/2025 20:30,30,1,1,0,24,0,0,0,0,24,24,24,0,800000,66666.66667,30,0,30,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,33333.33333,33333.33333,0,24,16,13.85640646,192,0,0,0,1,1,0,0,0,1,24,0,24,0,0,0,0,0,0,1,0,1,24,-1,486,0,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-36564-443-6,10.42.0.105,36564,99.80.98.228,443,6,10/03/2025 20:30,3244183,9,8,583,3949,269,0,64.77777778,112.4675262,1348,0,493.625,626.8950556,1396.961885,5.24014829,202761.4375,757730.9856,3043822,29,3197285,399660.625,1068543.724,3043822,706,190260,27180,25978.89922,53291,29,0,0,0,0,288,272,2.774196154,2.465952136,0,1348,251.7777778,466.4135448,217541.5948,0,1,0,0,0,0,0,0,0,266.5882353,64.77777778,493.625,0,0,0,0,0,0,9,583,8,3949,-1,486,3,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-36564-443-6,99.80.98.228,443,10.42.0.105,36564,6,10/03/2025 20:30,41,1,1,0,24,0,0,0,0,24,24,24,0,585365.8537,48780.4878,41,0,41,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,24390.2439,24390.2439,0,24,16,13.85640646,192,0,0,0,1,1,0,0,0,1,24,0,24,0,0,0,0,0,0,1,0,1,24,-1,486,0,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-36570-443-6,10.42.0.105,36570,99.80.98.228,443,6,10/03/2025 20:30,3192050,9,8,583,3948,269,0,64.77777778,112.4675262,1348,0,493.5,626.7742815,1419.463981,5.325731113,199503.125,748659.009,3006579,15,3152653,394081.625,1055794.676,3006579,99,177311,25330.14286,24516.96622,55896,15,0,0,0,0,288,272,2.819504707,2.506226406,0,1348,251.7222222,466.3162024,217450.8007,0,1,0,0,0,0,0,0,0,266.5294118,64.77777778,493.5,0,0,0,0,0,0,9,583,8,3948,-1,486,3,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-36570-443-6,99.80.98.228,443,10.42.0.105,36570,6,10/03/2025 20:30,35,1,1,0,24,0,0,0,0,24,24,24,0,685714.2857,57142.85714,35,0,35,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,28571.42857,28571.42857,0,24,16,13.85640646,192,0,0,0,1,1,0,0,0,1,24,0,24,0,0,0,0,0,0,1,0,1,24,-1,486,0,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-36582-443-6,10.42.0.105,36582,99.80.98.228,443,6,10/03/2025 20:30,4252301,11,10,592,3220,278,0,53.81818182,105.8393293,1348,0,322,507.5093869,896.4558247,4.938502707,212615.05,681757.6108,2954353,48,3222097,322209.7,925531.3079,2954353,877,1209373,134374.7778,325872.0036,1002353,48,0,0,0,0,360,352,2.586834751,2.351667956,0,1348,173.2727273,367.6370081,135156.9697,0,1,0,0,0,0,0,0,0,181.5238095,53.81818182,322,0,0,0,0,0,0,11,592,10,3220,-1,486,3,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-36582-443-6,99.80.98.228,443,10.42.0.105,36582,6,10/03/2025 20:30,51,1,1,0,24,0,0,0,0,24,24,24,0,470588.2353,39215.68627,51,0,51,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,19607.84314,19607.84314,0,24,16,13.85640646,192,0,0,0,1,1,0,0,0,1,24,0,24,0,0,0,0,0,0,1,0,1,24,-1,486,0,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-36592-443-6,10.42.0.105,36592,99.80.98.228,443,6,10/03/2025 20:30,3201427,9,8,624,3075,310,0,69.33333333,122.184287,1348,0,384.375,533.6175563,1155.422254,5.310132013,200089.1875,740286.634,2975365,12,3161580,395197.5,1043080.315,2975365,663,171068,24438.28571,21593.18405,46090,12,0,0,0,0,288,272,2.81124636,2.498885653,0,1348,205.5,389.3991223,151631.6765,0,1,0,0,0,0,0,0,0,217.5882353,69.33333333,384.375,0,0,0,0,0,0,9,624,8,3075,-1,486,3,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-36592-443-6,99.80.98.228,443,10.42.0.105,36592,6,10/03/2025 20:30,26,1,1,0,24,0,0,0,0,24,24,24,0,923076.9231,76923.07692,26,0,26,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,38461.53846,38461.53846,0,24,16,13.85640646,192,0,0,0,1,1,0,0,0,1,24,0,24,0,0,0,0,0,0,1,0,1,24,-1,486,0,0,0,0,0,0,0,0,0,0,No Label
179.60.195.7-10.42.0.105-443-47618-6,10.42.0.105,47618,179.60.195.7,443,6,10/03/2025 20:29,70078126,6,9,1604,1299,1023,0,267.3333333,421.6897754,854,0,144.3333333,279.9598185,41.4251945,0.21404682,5005580.429,1.86E+07,6.95E+07,38,543205,108641,213715.2145,490660,1128,7.01E+07,8759765.75,2.46E+07,6.96E+07,38,0,0,0,0,192,304,0.085618728,0.128428092,0,1023,181.4375,327.1808814,107047.3292,0,1,0,0,0,0,0,0,1,193.5333333,267.3333333,144.3333333,0,0,0,0,0,0,6,1604,9,1299,-1,269,3,0,557890,0,557890,557890,6.95E+07,0,6.95E+07,6.95E+07,No Label
10.42.0.105-99.80.98.228-36606-443-6,10.42.0.105,36606,99.80.98.228,443,6,10/03/2025 20:30,3196622,9,8,624,3075,310,0,69.33333333,122.184287,1348,0,384.375,533.6175563,1157.159026,5.318113934,199788.875,738111.1097,2966888,15,3156213,394526.625,1039939.316,2966888,704,172018,24574,21734.07304,45746,15,0,0,0,0,288,272,2.815472083,2.502641851,0,1348,205.5,389.3991223,151631.6765,0,1,0,0,0,0,0,0,0,217.5882353,69.33333333,384.375,0,0,0,0,0,0,9,624,8,3075,-1,486,3,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-36606-443-6,99.80.98.228,443,10.42.0.105,36606,6,10/03/2025 20:30,25,1,1,0,24,0,0,0,0,24,24,24,0,960000,80000,25,0,25,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,40000,40000,0,24,16,13.85640646,192,0,0,0,1,1,0,0,0,1,24,0,24,0,0,0,0,0,0,1,0,1,24,-1,486,0,0,0,0,0,0,0,0,0,0,No Label
10.42.0.230-54.78.138.250-51217-8883-6,10.42.0.230,51217,54.78.138.250,8883,6,10/03/2025 20:28,114728327,61,62,4281,5068,197,0,70.18032787,93.31711315,131,0,81.74193548,62.71845376,81.48815767,1.072097914,940396.123,4149384.689,4.00E+07,1434,1.15E+08,1909040.233,5794657.583,4.00E+07,2887,1.15E+08,1880611.311,5781563.342,4.02E+07,1434,0,1,0,0,1220,1240,0.531690835,0.540407078,0,197,75.64516129,79.04688262,6248.409651,0,0,0,1,1,0,0,0,1,76.2601626,70.18032787,81.74193548,0,0,0,0,0,0,61,4281,62,5068,-1,8961,23,0,6111418.2,8961584.258,2.17E+07,185913,1.65E+07,1.41E+07,4.00E+07,5928628,No Label
10.42.0.105-99.80.98.228-45240-443-6,10.42.0.105,45240,99.80.98.228,443,6,10/03/2025 20:30,3238916,9,8,624,3074,310,0,69.33333333,122.184287,1348,0,384.25,533.4464091,1141.740014,5.248669617,202432.25,734906.1512,2957292,29,3196807,399600.875,1034215.867,2957292,106,206591,29513,27084.89161,61029,29,0,0,0,0,288,272,2.778707444,2.469962173,0,1348,205.4444444,389.2755296,151535.4379,0,1,0,0,0,0,0,0,0,217.5294118,69.33333333,384.25,0,0,0,0,0,0,9,624,8,3074,-1,486,3,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-45240-443-6,99.80.98.228,443,10.42.0.105,45240,6,10/03/2025 20:30,34,1,1,0,24,0,0,0,0,24,24,24,0,705882.3529,58823.52941,34,0,34,34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,29411.76471,29411.76471,0,24,16,13.85640646,192,0,0,0,1,1,0,0,0,1,24,0,24,0,0,0,0,0,0,1,0,1,24,-1,486,0,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-45236-443-6,10.42.0.105,45236,99.80.98.228,443,6,10/03/2025 20:30,6222042,6,11,314,5881,250,0,52.33333333,100.1632002,1348,0,534.6363636,542.7056795,995.6538384,2.732221994,388877.625,1236900.383,4995792,12,1184741,236948.2,456448.7665,1052374,3749,6222042,622204.2,1547852.211,5000150,12,0,0,0,0,192,368,0.964313645,1.767908349,0,1348,344.1666667,486.522746,236704.3824,0,1,0,0,0,0,0,0,1,364.4117647,52.33333333,534.6363636,0,0,0,0,0,0,6,314,11,5881,-1,488,2,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-41470-443-6,10.42.0.105,41470,99.80.98.228,443,6,10/03/2025 20:30,3190496,9,7,623,3076,309,0,69.22222222,121.9382813,1348,0,439.4285714,551.5967298,1159.380861,5.014894236,212699.7333,762183.4381,2966975,62,3149120,393640,1040287.569,2966975,763,163230,27205,20839.5914,44133,62,0,0,0,0,288,240,2.820878008,2.194016228,0,1348,217.5882353,397.9992241,158403.3824,0,1,0,0,0,0,0,0,0,231.1875,69.22222222,439.4285714,0,0,0,0,0,0,9,623,7,3076,-1,486,3,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-41470-443-6,99.80.98.228,443,10.42.0.105,41470,6,10/03/2025 20:30,47,1,1,0,24,0,0,0,0,24,24,24,0,510638.2979,42553.19149,47,0,47,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,21276.59574,21276.59574,0,24,16,13.85640646,192,0,0,0,1,1,0,0,0,1,24,0,24,0,0,0,0,0,0,1,0,1,24,-1,486,0,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-41476-443-6,10.42.0.105,41476,99.80.98.228,443,6,10/03/2025 20:30,3208872,9,8,623,3232,309,0,69.22222222,121.9382813,1348,0,404,519.941755,1201.356738,5.297811817,200554.5,747400.1578,3002730,10,3170651,396331.375,1053530.613,3002730,556,202976,28996.57143,20170.20092,45963,10,0,0,0,0,300,272,2.804723903,2.493087914,0,1348,214.1666667,386.1246751,149092.2647,0,1,0,0,0,0,0,0,0,226.7647059,69.22222222,404,0,0,0,0,0,0,9,623,8,3232,-1,486,3,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-41476-443-6,99.80.98.228,443,10.42.0.105,41476,6,10/03/2025 20:30,57,1,1,0,24,0,0,0,0,24,24,24,0,421052.6316,35087.7193,57,0,57,57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,17543.85965,17543.85965,0,24,16,13.85640646,192,0,0,0,1,1,0,0,0,1,24,0,24,0,0,0,0,0,0,1,0,1,24,-1,486,0,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-41478-443-6,10.42.0.105,41478,99.80.98.228,443,6,10/03/2025 20:30,3229985,10,9,623,3154,309,0,62.3,117.0299582,1348,0,350.4444444,509.4269111,1169.355276,5.882380259,179443.6111,705800.8939,3006866,41,3192929,354769.8889,994919.8513,3006866,504,212218,26527.25,20986.50395,47010,41,0,0,0,0,332,304,3.09598961,2.786390649,0,1348,188.85,372.0652567,138432.5553,0,1,0,0,0,0,0,0,0,198.7894737,62.3,350.4444444,0,0,0,0,0,0,10,623,9,3154,-1,486,3,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-41478-443-6,99.80.98.228,443,10.42.0.105,41478,6,10/03/2025 20:30,21,1,1,0,24,0,0,0,0,24,24,24,0,1142857.143,95238.09524,21,0,21,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,47619.04762,47619.04762,0,24,16,13.85640646,192,0,0,0,1,1,0,0,0,1,24,0,24,0,0,0,0,0,0,1,0,1,24,-1,486,0,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-41486-443-6,10.42.0.105,41486,99.80.98.228,443,6,10/03/2025 20:30,3189142,9,7,623,3075,309,0,69.22222222,121.9382813,1348,0,439.2857143,551.4198988,1159.55953,5.017023387,212609.4667,759782.0856,2958383,58,3148667,393583.375,1036745.933,2958383,260,181459,30243.16667,23649.29209,51204,58,0,0,0,0,288,240,2.822075655,2.194947732,0,1348,217.5294118,397.8724855,158302.5147,0,1,0,0,0,0,0,0,0,231.125,69.22222222,439.2857143,0,0,0,0,0,0,9,623,7,3075,-1,486,3,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-41486-443-6,99.80.98.228,443,10.42.0.105,41486,6,10/03/2025 20:30,25,1,1,0,24,0,0,0,0,24,24,24,0,960000,80000,25,0,25,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,40000,40000,0,24,16,13.85640646,192,0,0,0,1,1,0,0,0,1,24,0,24,0,0,0,0,0,0,1,0,1,24,-1,486,0,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-41502-443-6,10.42.0.105,41502,99.80.98.228,443,6,10/03/2025 20:30,3216751,9,8,623,3075,309,0,69.22222222,121.9382813,1348,0,384.375,533.6175563,1149.607166,5.284835537,201046.9375,740835.4429,2978464,28,3168245,396030.625,1043889.407,2978464,538,186164,26594.85714,21824.35878,51495,28,0,0,0,0,288,272,2.797854108,2.486981429,0,1348,205.4444444,389.3834073,151619.4379,0,1,0,0,0,0,0,0,0,217.5294118,69.22222222,384.375,0,0,0,0,0,0,9,623,8,3075,-1,486,3,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-41502-443-6,99.80.98.228,443,10.42.0.105,41502,6,10/03/2025 20:30,31,1,1,0,24,0,0,0,0,24,24,24,0,774193.5484,64516.12903,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,32258.06452,32258.06452,0,24,16,13.85640646,192,0,0,0,1,1,0,0,0,1,24,0,24,0,0,0,0,0,0,1,0,1,24,-1,486,0,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-41512-443-6,10.42.0.105,41512,99.80.98.228,443,6,10/03/2025 20:30,3233991,9,8,622,3075,308,0,69.11111111,121.6926913,1348,0,384.375,533.6175563,1143.169539,5.256662743,202124.4375,745959.5783,2998704,46,3186353,398294.125,1051230.216,2998704,520,186499,26642.71429,24049.34447,51577,46,0,0,0,0,288,272,2.782939099,2.473723644,0,1348,205.3888889,389.3678344,151607.3105,0,1,0,0,0,0,0,0,0,217.4705882,69.11111111,384.375,0,0,0,0,0,0,9,622,8,3075,-1,486,3,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-41512-443-6,99.80.98.228,443,10.42.0.105,41512,6,10/03/2025 20:30,49,1,1,0,24,0,0,0,0,24,24,24,0,489795.9184,40816.32653,49,0,49,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,20408.16327,20408.16327,0,24,16,13.85640646,192,0,0,0,1,1,0,0,0,1,24,0,24,0,0,0,0,0,0,1,0,1,24,-1,486,0,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-41524-443-6,10.42.0.105,41524,99.80.98.228,443,6,10/03/2025 20:30,3196604,9,8,622,3074,308,0,69.11111111,121.6926913,1348,0,384.25,533.4464091,1156.227046,5.31814388,199787.75,737642.2157,2965265,19,3146877,393359.625,1039648.278,2965265,1601,186224,26603.42857,24699.7134,56751,19,0,0,0,0,288,272,2.815487937,2.502655944,0,1348,205.3333333,389.2442149,151511.0588,0,1,0,0,0,0,0,0,0,217.4117647,69.11111111,384.25,0,0,0,0,0,0,9,622,8,3074,-1,486,3,0,0,0,0,0,0,0,0,0,No Label
