Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.42.0.105-99.80.98.228-51092-443-6,10.42.0.105,51092,99.80.98.228,443,6,07/08/2025 11:16:22 AM,3213905,9,7,625.0,3088.0,311.0,0.0,69.44444444444444,122.43070602499105,1348.0,0.0,441.14285714285717,553.7344214727937,1155.292393521277,4.978367437743182,214260.33333333334,764322.2558353499,2976459.0,13.0,3173806.0,396725.75,1042732.4122234606,2976459.0,1030.0,185688.0,30948.0,25954.412773168264,57724.0,13.0,0,0,0,0,288,240,2.8003316837305396,2.178035754012642,0.0,1348.0,218.41176470588232,399.55710774924427,159645.88235294117,0,1,0,0,0,0,0,0,0.0,232.0625,69.44444444444444,441.14285714285717,0,0,0,0,0,0,9,625,7,3088,-1,486,3,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-51092-443-6,99.80.98.228,443,10.42.0.105,51092,6,07/08/2025 11:16:25 AM,36,1,1,0.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,666666.6666666666,55555.555555555555,36.0,0.0,36.0,36.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,27777.777777777777,27777.777777777777,0.0,24.0,16.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,1.0,24.0,0.0,24.0,0,0,0,0,0,0,1,0,1,24,-1,486,0,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-74.125.71.139-52520-443-6,74.125.71.139,443,10.42.0.105,52520,6,07/08/2025 11:17:14 AM,5000202,5,2,275.0,73.0,73.0,0.0,55.0,31.614869919074472,73.0,0.0,36.5,51.61879502661797,69.59718827359374,1.3999434422849317,833367.0,1419785.0151368692,3690354.0,32.0,4676324.0,1169081.0,1713673.8753561017,3708778.0,32.0,1309816.0,1309816.0,0.0,1309816.0,1309816.0,0,1,0,0,160,64,0.9999596016320941,0.39998384065283765,0.0,73.0,52.625,33.00622235709071,1089.4107142857142,0,0,0,1,1,0,0,0,0.0,60.142857142857146,55.0,36.5,0,0,0,0,0,0,5,275,2,73,-1,81,4,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-37128-443-6,10.42.0.105,37128,99.80.98.228,443,6,07/08/2025 11:17:26 AM,3214340,9,7,656.0,3087.0,342.0,0.0,72.88888888888889,130.26170239602703,1348.0,0.0,441.0,553.5551764127342,1164.4692222975789,4.977693710061786,214289.33333333334,764716.2621292635,2977725.0,8.0,3163563.0,395445.375,1043830.0546995101,2977725.0,716.0,179972.0,29995.333333333332,23860.653735106815,50371.0,8.0,0,0,0,0,288,240,2.7999527119097545,2.1777409981520313,0.0,1348.0,220.17647058823536,399.9489397557702,159959.1544117647,0,1,0,0,0,0,0,0,0.0,233.9375,72.88888888888889,441.0,0,0,0,0,0,0,9,656,7,3087,-1,486,3,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-37128-443-6,99.80.98.228,443,10.42.0.105,37128,6,07/08/2025 11:17:30 AM,11,1,1,0.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,2181818.1818181816,181818.18181818182,11.0,0.0,11.0,11.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,90909.09090909091,90909.09090909091,0.0,24.0,16.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,1.0,24.0,0.0,24.0,0,0,0,0,0,0,1,0,1,24,-1,486,0,0,0,0,0,0,0,0,0,0,No Label
216.239.34.223-10.42.0.105-80-44788-6,10.42.0.105,44788,216.239.34.223,80,6,07/08/2025 11:18:08 AM,30578,2,5,217.0,146.0,217.0,0.0,108.5,153.4421715174808,146.0,0.0,29.2,65.29318494299386,11871.28000523252,228.9227549218392,5096.333333333334,6111.707868236723,13103.0,4.0,2995.0,2995.0,0.0,2995.0,2995.0,30578.0,7644.499999999999,8996.698005379529,17461.0,4.0,0,0,0,0,64,176,65.40650140623978,163.51625351559946,0.0,217.0,45.375,86.13434274434326,7419.124999999999,0,1,0,0,0,0,0,0,2.0,51.857142857142854,108.5,29.2,0,0,0,0,0,0,2,217,5,146,-1,1050,1,0,0,0,0,0,0,0,0,0,No Label
216.239.34.223-10.42.0.105-80-44788-6,10.42.0.105,44788,216.239.34.223,80,6,07/08/2025 11:18:08 AM,1622,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233.0456226880394,1622.0,0.0,1622.0,1622.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,616.5228113440197,616.5228113440197,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,66,0,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-64.233.184.94-33970-80-6,10.42.0.105,33970,64.233.184.94,80,6,07/08/2025 11:18:08 AM,29519,2,5,227.0,146.0,227.0,0.0,113.5,160.51323932934628,146.0,0.0,29.2,65.29318494299386,12635.929401402487,237.13540431586435,4919.833333333333,6364.385639373738,13450.0,3.0,1808.0,1808.0,0.0,1808.0,1808.0,29519.0,7379.750000000001,8581.981098984857,16059.0,3.0,0,0,0,0,64,176,67.75297266167553,169.38243165418882,0.0,227.0,46.62499999999999,89.0055174854747,7921.982142857142,0,1,0,0,0,0,0,0,2.0,53.285714285714285,113.5,29.2,0,0,0,0,0,0,2,227,5,146,-1,1050,1,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-64.233.184.94-33970-80-6,10.42.0.105,33970,64.233.184.94,80,6,07/08/2025 11:18:08 AM,122,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16393.44262295082,122.0,0.0,122.0,122.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,8196.72131147541,8196.72131147541,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,66,0,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-74.125.71.106-58734-443-6,10.42.0.105,58734,74.125.71.106,443,6,07/08/2025 11:18:08 AM,74974,5,8,861.0,1007.0,563.0,0.0,172.2,238.51456978557934,789.0,0.0,125.875,278.5905533728153,24915.303972043643,173.3934430602609,6247.833333333333,6104.453498483834,17092.0,6.0,47879.0,11969.75,7948.389538139157,19030.0,2954.0,74974.0,10710.571428571428,10370.758905967985,23776.0,6.0,0,0,0,0,160,272,66.68978579240803,106.70365726785286,0.0,789.0,133.42857142857144,247.54508968786158,61278.571428571435,0,1,0,0,0,0,0,0,1.0,143.69230769230768,172.2,125.875,0,0,0,0,0,0,5,861,8,1007,-1,1048,3,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-74.125.71.106-58734-443-6,74.125.71.106,443,10.42.0.105,58734,6,07/08/2025 11:18:08 AM,125,0,4,0.0,24.0,0,0,0,0,24.0,0.0,6.0,12.0,192000.0,32000.0,41.666666666666664,24.090108620206205,58.0,14.0,0,0,0,0,0,125.0,41.666666666666664,24.090108620206205,58.0,14.0,0,0,0,0,0,128,0.0,32000.0,0.0,24.0,4.8,10.73312629199899,115.2,1,0,0,0,1,0,0,0,0.0,6.0,0.0,6.0,0,0,0,0,0,0,0,0,4,24,-1,67,0,0,0,0,0,0,0,0,0,0,No Label
216.239.36.223-10.42.0.105-443-55716-6,10.42.0.105,55716,216.239.36.223,443,6,07/08/2025 11:18:14 AM,212993,12,19,2666.0,7453.0,1348.0,0.0,222.16666666666666,406.1224251902673,1348.0,0.0,392.2631578947368,560.8430006205206,47508.60356913138,145.54468926208844,7099.766666666668,9820.994140574334,41472.0,3.0,156594.0,14235.818181818184,19908.204152148843,68530.0,27.0,212993.0,11832.944444444443,17357.789502367425,49526.0,3.0,0,0,0,0,384,624,56.33987971435681,89.20480954773161,0.0,1348.0,316.2187499999999,501.35665846973194,251358.49899193546,0,1,0,0,0,0,0,0,1.0,326.4193548387097,222.16666666666666,392.2631578947368,0,0,0,0,0,0,12,2666,19,7453,-1,1043,5,0,0,0,0,0,0,0,0,0,No Label
216.239.36.223-10.42.0.105-443-55716-6,10.42.0.105,55716,216.239.36.223,443,6,07/08/2025 11:18:14 AM,8407,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,2854.7638872368266,356.8454859046033,4203.5,4390.426004387274,7308.0,1099.0,1099.0,1099.0,0.0,1099.0,1099.0,0,0,0,0,0,0,0,0,0,64,32,237.89699060306887,118.94849530153444,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,86,1,0,0,0,0,0,0,0,0,0,No Label
10.42.0.230-10.42.0.105-63436-38900-17,10.42.0.230,63436,10.42.0.105,38900,17,07/08/2025 11:16:21 AM,118473854,25,1,4126.0,142.0,166.0,142.0,165.04,4.799999999999999,142.0,142.0,142.0,0.0,36.02482620342544,0.2194577041445786,4738954.16,773048.7477171518,5004009.0,1722287.0,1.15001009E8,4791708.708333334,742284.3522420137,5004009.0,1722287.0,0,0,0,0,0,0,0,0,0,200,8,0.21101702321594096,0.008440680928637638,142.0,166.0,163.33333333333334,7.686151382644184,59.0769230769231,0,0,0,0,0,0,0,0,0.0,169.6153846153846,165.04,142.0,0,0,0,0,0,0,25,4126,1,142,-1,-1,25,0,7637474.142857143,2526219.743892075,9999108.0,4998508.0,5001018.333333332,1145.814782218883,5004009.0,5000029.0,No Label
10.42.0.230-10.42.0.105-38899-38899-17,10.42.0.105,38899,10.42.0.230,38899,17,07/08/2025 11:16:18 AM,116861039,15,5,924.0,333.0,132.0,54.0,61.6,20.468791575748398,84.0,59.0,66.6,11.238327277669038,10.756365087597757,0.17114343814793567,6150581.0,7456041.189153166,2.510804E7,990.0,1.16617744E8,8329838.857142856,7587311.1030800715,2.510804E7,1662827.0,6.8576926E7,1.71442315E7,3.2067054325239897E7,6.5197503E7,40629.0,0,0,0,0,120,40,0.12835757861095176,0.04278585953698392,54.0,132.0,63.28571428571429,18.08906536320453,327.21428571428584,0,0,0,0,0,0,0,0,0.0,66.45,61.6,66.6,0,0,0,0,0,0,15,924,5,333,-1,-1,15,0,7217882.0,2512370.13325107,9890738.0,4904784.0,1.4201714666666666E7,8670018.784778167,2.510804E7,5006687.0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,07/08/2025 11:16:13 AM,107262965,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10255170552109949,1.0726296499999998E7,1.1971056877108658E7,3.1988616E7,1019987.0,1.06242978E8,1.1804775333333334E7,1.2171048287531625E7,3.1988616E7,1023999.0,0,0,0,0,0,0,0,0,0,0,0,0.09322882320099952,0.009322882320099953,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10,0,1,0,-1,-1,0,0,1023992.0,5663.925317304245,1027997.0,1019987.0,1.97624004E7,1.0774596638753643E7,3.1988616E7,8451037.0,No Label
10.42.0.105-46.137.2.163-41222-443-6,46.137.2.163,443,10.42.0.105,41222,6,07/08/2025 11:16:21 AM,112417374,14,20,2823.0,1603.0,1348.0,0.0,201.6428571428571,378.101656485875,1348.0,0.0,80.15,298.69792433158955,39.371138486120486,0.30244435348578774,3406587.0909090913,8052015.568332722,2.5035396E7,11.0,1.12370194E8,8643861.076923076,1.1186384700492779E7,2.517503E7,11.0,1.12417374E8,5916703.894736841,9979594.189501027,2.5035396E7,42.0,0,0,0,0,448,640,0.12453591025885377,0.17790844322693394,0.0,1348.0,164.97142857142856,387.90375441477187,150469.32268907566,0,0,0,0,1,0,0,0,1.0,169.8235294117647,201.64285714285714,80.15,0,0,0,0,0,0,14,2823,20,1603,-1,135,9,0,1021892.6,1929479.6367638349,4466072.0,41047.0,2.14529316E7,5850186.567846772,2.5035396E7,1.1566921E7,No Label
3.85.237.226-10.42.0.230-8883-49424-6,10.42.0.230,49424,3.85.237.226,8883,6,07/08/2025 11:16:18 AM,109051244,9,10,289.0,551.0,196.0,0.0,32.111111111111114,63.26421667191582,196.0,0.0,55.10000000000001,70.91536426536135,7.702800712663122,0.1742300161197611,6058402.444444446,1.3501158710184734E7,3.9906327E7,7.0,1.05850288E8,1.3231286E7,1.832063710594657E7,3.9906327E7,95997.0,1.08797032E8,1.2088559111111112E7,1.7620816068291448E7,4.0102655E7,7.0,0,1,0,0,180,200,0.0825300076356763,0.09170000848408479,0.0,196.0,51.8,73.1513211738085,5351.115789473684,0,0,0,1,1,0,0,0,1.0,54.526315789473685,32.111111111111114,55.1,0,0,0,0,0,0,9,289,10,551,-1,8961,4,0,1550228.0,2382092.8727199114,4300669.0,149081.0,3.4685535333333336E7,8354609.2727735825,3.9906327E7,2.5049686E7,No Label
10.42.0.105-99.80.98.228-36980-443-6,10.42.0.105,36980,99.80.98.228,443,6,07/08/2025 11:18:58 AM,3168340,9,7,656.0,3088.0,342.0,0.0,72.88888888888889,130.26170239602703,1348.0,0.0,441.14285714285717,553.7344214727937,1181.6913588819382,5.049963072145035,211222.6666666667,759567.2694748793,2956139.0,12.0,3128594.0,391074.25,1036863.5346112332,2956139.0,663.0,155797.0,25966.166666666664,20714.432103407195,45902.0,12.0,0,0,0,0,288,240,2.840604228081582,2.209358844063453,0.0,1348.0,220.23529411764707,400.0764816587831,160061.19117647063,0,1,0,0,0,0,0,0,0.0,234.0,72.88888888888889,441.14285714285717,0,0,0,0,0,0,9,656,7,3088,-1,486,3,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-36980-443-6,99.80.98.228,443,10.42.0.105,36980,6,07/08/2025 11:19:01 AM,22,1,1,0.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,1090909.0909090908,90909.09090909091,22.0,0.0,22.0,22.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,45454.545454545456,45454.545454545456,0.0,24.0,16.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,1.0,24.0,0.0,24.0,0,0,0,0,0,0,1,0,1,24,-1,486,0,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-39298-443-6,10.42.0.105,39298,99.80.98.228,443,6,07/08/2025 11:19:00 AM,3172130,9,7,656.0,3088.0,342.0,0.0,72.88888888888889,130.26170239602703,1348.0,0.0,441.14285714285717,553.7344214727937,1180.2794967419368,5.04392947325614,211475.33333333334,761145.6234661451,2962102.0,5.0,3129106.0,391138.25,1039255.3344209979,2962102.0,28.0,153471.0,25578.5,20546.73254558982,44726.0,5.0,0,0,0,0,288,240,2.8372103287065786,2.2067191445495613,0.0,1348.0,220.23529411764707,400.0764816587831,160061.19117647063,0,1,0,0,0,0,0,0,0.0,234.0,72.88888888888889,441.14285714285717,0,0,0,0,0,0,9,656,7,3088,-1,486,3,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-39298-443-6,99.80.98.228,443,10.42.0.105,39298,6,07/08/2025 11:19:03 AM,7,1,1,0.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,3428571.4285714286,285714.28571428574,7.0,0.0,7.0,7.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,142857.14285714287,142857.14285714287,0.0,24.0,16.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,1.0,24.0,0.0,24.0,0,0,0,0,0,0,1,0,1,24,-1,486,0,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-42128-443-6,10.42.0.105,42128,99.80.98.228,443,6,07/08/2025 11:19:23 AM,3168848,9,7,655.0,3088.0,341.0,0.0,72.77777777777777,130.00363242788427,1348.0,0.0,441.14285714285717,553.7344214727937,1181.186349108572,5.049153509414147,211256.53333333333,762119.9690036495,2965483.0,5.0,3131074.0,391384.25,1040455.2803347677,2965483.0,621.0,147337.0,24556.166666666668,19732.179985157916,44602.0,5.0,0,0,0,0,288,240,2.8401488490454576,2.2090046603686893,0.0,1348.0,220.17647058823528,400.0575326272019,160046.02941176473,0,1,0,0,0,0,0,0,0.0,233.9375,72.77777777777777,441.14285714285717,0,0,0,0,0,0,9,655,7,3088,-1,486,3,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-42128-443-6,99.80.98.228,443,10.42.0.105,42128,6,07/08/2025 11:19:26 AM,22,1,1,0.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,1090909.0909090908,90909.09090909091,22.0,0.0,22.0,22.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,45454.545454545456,45454.545454545456,0.0,24.0,16.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,1.0,24.0,0.0,24.0,0,0,0,0,0,0,1,0,1,24,-1,486,0,0,0,0,0,0,0,0,0,0,No Label
10.42.0.230-10.42.0.105-63436-38900-17,10.42.0.230,63436,10.42.0.105,38900,17,07/08/2025 11:18:25 AM,115003250,26,1,4207.0,166.0,166.0,130.0,161.8076923076923,9.372381685651654,166.0,166.0,166.0,0.0,38.02501233660788,0.23477597372248177,4423201.923076923,1312464.816068421,5003255.0,167755.0,1.10003093E8,4400123.72,1334133.6934539683,5003255.0,167755.0,0,0,0,0,0,0,0,0,0,208,8,0.22608056728831577,0.00869540643416599,130.0,166.0,162.10714285714286,9.08535364163943,82.54365079365083,0,0,0,0,0,0,0,0,0.0,168.11111111111111,161.80769230769232,166.0,0,0,0,0,0,0,26,4207,1,166,-1,-1,26,0,9999074.6,6123920.389130136,1.9999797E7,4999122.0,5000677.416666666,908.2363987754175,5003255.0,5000014.0,No Label
10.42.0.105-46.137.2.163-41222-443-6,46.137.2.163,443,10.42.0.105,41222,6,07/08/2025 11:18:38 AM,100416894,18,21,7302.0,255.0,1348.0,0.0,405.6666666666667,548.0478725332626,28.0,0.0,12.142857142857142,13.169228201704586,75.25626116258884,0.3883808634829912,2642549.8421052624,7098570.259511512,2.5022857E7,6.0,1.00376526E8,5904501.529411765,9818872.50955032,2.5063846E7,6.0,1.00416894E8,5020844.7,9258277.267492661,2.5022857E7,37.0,0,1,0,0,576,684,0.17925270622291903,0.2091281572600722,0.0,1348.0,189.62499999999994,412.5369097706009,170186.70192307694,0,0,0,1,1,0,0,0,1.0,194.48717948717947,405.6666666666667,12.142857142857142,0,0,0,0,0,0,18,7302,21,255,-1,152,13,0,2285002.0,2567440.2947388412,4518127.0,40844.0,2.280906025E7,2552839.4647703404,2.5022857E7,2.0553767E7,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,07/08/2025 11:18:30 AM,114189253,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08757391555928648,1.2687694777777778E7,8488653.772553569,2.508796E7,12103.0,1.00356403E8,1.2544550375E7,9063132.854111666,2.508796E7,12103.0,0,0,0,0,0,0,0,0,0,0,0,0.07881652400335783,0.008757391555928648,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,1,0,-1,-1,0,0,12103.0,0.0,12103.0,12103.0,1.5723375E7,6803962.666296506,2.508796E7,8194826.0,No Label
10.42.0.230-10.42.0.105-38899-38899-17,10.42.0.105,38899,10.42.0.230,38899,17,07/08/2025 11:18:25 AM,114994530,22,4,1241.0,231.0,72.0,54.0,56.409090909090914,6.20797559909517,59.0,54.0,57.75,2.5,12.800608863743346,0.22609771090851016,4599781.2,2676705.784063174,1.0005073E7,43426.0,1.04989457E8,4999497.9523809515,1959044.100824238,9985867.0,1644031.0,5.8404907E7,1.9468302333333332E7,1.616138554504317E7,3.3403432E7,1751342.0,0,0,0,0,176,32,0.1913134476918163,0.034784263216693874,54.0,72.0,56.51851851851852,5.686491214816244,32.336182336182326,0,0,0,0,0,0,0,0,0.0,58.69230769230769,56.40909090909091,57.75,0,0,0,0,0,0,22,1241,4,231,-1,-1,22,0,7497040.5,2878608.940507724,9994880.0,4997732.0,6071883.428571428,2124464.2992865723,1.0005073E7,5000304.0,No Label
3.85.237.226-10.42.0.230-8883-49424-6,10.42.0.230,49424,3.85.237.226,8883,6,07/08/2025 11:18:47 AM,116902178,11,12,637.0,516.0,196.0,0.0,57.90909090909091,86.79338056033369,131.0,0.0,43.0,54.67091631671351,9.862947121481346,0.1967456927962454,5313735.363636362,1.2424554496129557E7,4.0051855E7,9.0,1.1675371E8,1.1675371E7,1.6671682956994096E7,4.0051855E7,70325.0,1.16793754E8,1.0617614E7,1.6297075237868879E7,4.0201233E7,9.0,0,1,0,0,220,240,0.09409576611994346,0.10264992667630195,0.0,196.0,49.33333333333333,69.10462557139225,4775.44927536232,0,0,0,1,1,0,0,0,1.0,51.47826086956522,57.90909090909091,43.0,0,0,0,0,0,0,11,637,12,516,-1,8961,5,0,597044.5,935776.4276095368,2000097.0,90284.0,2.8578694E7,1.4068455118852839E7,4.0051855E7,1.1251052E7,No Label
10.42.0.255-10.42.0.1-138-138-17,10.42.0.1,138,10.42.0.255,138,17,07/08/2025 11:16:42 AM,25,1,1,212.0,221.0,212.0,212.0,212.0,0.0,221.0,221.0,221.0,0.0,1.732E7,80000.0,25.0,0.0,25.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,40000.0,40000.0,212.0,221.0,218.0,5.196152422706632,27.0,0,0,0,0,0,0,0,0,1.0,327.0,212.0,221.0,0,0,0,0,0,0,1,212,1,221,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
10.42.0.21-54.246.127.29-60797-443-6,10.42.0.21,60797,54.246.127.29,443,6,07/08/2025 11:18:37 AM,35541,1,2,0.0,120.0,0.0,0.0,0.0,0.0,63.0,57.0,60.0,4.242640687119285,3376.3822064657716,84.40955516164429,17770.5,19427.758813100394,31508.0,4033.0,0,0,0,0,0,31508.0,31508.0,0.0,31508.0,31508.0,0,1,0,0,20,40,28.136518387214764,56.27303677442953,0.0,63.0,45.75,30.630866784993206,938.25,0,0,0,1,1,0,0,0,2.0,61.0,0.0,60.0,0,0,0,0,0,0,1,0,2,120,-1,30016,0,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-74.125.206.188-52240-5228-6,74.125.206.188,5228,10.42.0.105,52240,6,07/08/2025 11:16:37 AM,857398,3,2,48.0,52.0,24.0,0.0,16.0,13.856406460551018,28.0,24.0,26.0,2.8284271247461903,116.63194922311459,5.831597461155729,214349.5,188572.5861686511,462575.0,17505.0,618763.0,309381.5,216648.32536740272,462575.0,156188.0,839893.0,839893.0,0.0,839893.0,839893.0,0,1,0,0,96,64,3.4989584766934376,2.332638984462292,0.0,28.0,20.666666666666668,10.250203250017371,105.06666666666668,0,0,0,1,1,0,0,0,0.0,24.8,16.0,26.0,0,0,0,0,0,0,3,48,2,52,-1,81,2,0,0,0,0,0,0,0,0,0,No Label
10.42.0.230-10.42.0.105-63436-38900-17,10.42.0.230,63436,10.42.0.105,38900,17,07/08/2025 11:20:25 AM,115002757,25,1,4077.0,165.0,165.0,141.0,163.08,6.64529909033446,165.0,165.0,165.0,0.0,36.88607221825125,0.22608153646264323,4600110.280000001,1014221.5465748234,5002026.0,1538470.0,1.10002301E8,4583429.208333333,1032526.1003482835,5002026.0,1538470.0,0,0,0,0,0,0,0,0,0,200,8,0.21738609275254156,0.008695443710101662,141.0,165.0,163.22222222222223,6.4051261522034855,41.02564102564102,0,0,0,0,0,0,0,0,0.0,169.5,163.08,165.0,0,0,0,0,0,0,25,4077,1,165,-1,-1,25,0,7499413.666666667,4182944.479683787,1.4999132E7,4998814.0,5000731.692307692,706.86707668604,5002026.0,5000012.0,No Label
10.42.0.105-99.80.98.228-33632-443-6,10.42.0.105,33632,99.80.98.228,443,6,07/08/2025 11:22:26 AM,3165576,9,7,624.0,3089.0,310.0,0.0,69.33333333333333,122.18428704215611,1348.0,0.0,441.2857142857143,553.9138664346393,1172.930297677263,5.05437241121363,211038.40000000002,759010.4005889887,2953985.0,13.0,3124905.0,390613.125,1036186.3239885876,2953985.0,37.0,156113.0,26018.833333333336,20435.866269054186,43422.0,13.0,0,0,0,0,288,240,2.843084481307667,2.2112879299059633,0.0,1348.0,218.41176470588232,399.67081123462236,159736.75735294115,0,1,0,0,0,0,0,0,0.0,232.0625,69.33333333333333,441.2857142857143,0,0,0,0,0,0,9,624,7,3089,-1,486,3,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-33632-443-6,99.80.98.228,443,10.42.0.105,33632,6,07/08/2025 11:22:29 AM,11,1,1,0.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,2181818.1818181816,181818.18181818182,11.0,0.0,11.0,11.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,32,90909.09090909091,90909.09090909091,0.0,24.0,16.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,1.0,24.0,0.0,24.0,0,0,0,0,0,0,1,0,1,24,-1,486,0,0,0,0,0,0,0,0,0,0,No Label
10.42.0.105-99.80.98.228-33648-443-6,10.42.0.105,33648,99.80.98.228,443,6,07/08/2025 11:22:26 AM,3194030,9,7,624.0,3088.0,310.0,0.0,69.33333333333333,122.18428704215611,1348.0,0.0,441.14285714285717,553.7344214727937,1162.1681699921414,5.009345560310955,212935.33333333334,762413.3747062366,2968103.0,5.0,3147321.0,393415.125,1040816.5240880337,2968103.0,116.0,173298.0,28883.0,22337.881027528103,50370.0,5.0,0,0,0,0,288,240,2.817756877674912,2.1915886826360427,0.0,1348.0,218.35294117647055,399.54269815259903,159634.36764705885,0,1,0,0,0,0,0,0,0.0,232.0,69.33333333333333,441.14285714285717,0,0,0,0,0,0,9,624,7,3088,-1,486,3,0,0,0,0,0,0,0,0,0,No Label
